,Gene,Old Human,Old Organoid,Young Human,Young Organoid
14623,LOC102724835,2.0,0.0,5.0,0.0
14624,LOC102724836,1.0,0.0,1.0,0.0
14625,LOC102724837,1.0,0.0,0.0,0.0
14626,LOC102724838,0.0,0.0,0.0,0.0
14627,LOC102724839,0.0,0.0,0.0,0.0
14628,LOC102724840,0.0,0.0,0.0,0.0
14629,LOC102724841,0.0,1.0,0.0,1.0
14630,LOC102724842,0.0,0.0,0.0,0.0
14631,LOC102724843,86.642,10.517,26.269,4.24
14632,LOC102724844,0.0,1.307,0.0,1.183
14633,LOC102724845,0.0,1.0,0.0,0.0
14634,LOC102724846,0.0,0.0,0.0,0.0
14635,LOC102724847,0.0,0.0,0.0,0.0
14636,LOC102724848,0.5,3.371,0.5,4.162
14637,LOC102724849,2.0,2.0,0.0,1.0
14638,LOC102724850,1.0,0.0,2.0,0.0
14639,LOC102724851,19.178,19.5,7.6610000000000005,5.0
14640,LOC102724852,17.205,680.2919999999999,152.303,573.4290000000001
14641,LOC102724854,0.0,2.0,0.0,1.0
14642,LOC102724855,0.0,0.0,0.0,0.0
14643,LOC102724856,0.0,0.0,0.0,0.0
14644,LOC102724857,0.0,0.0,0.0,0.0
14645,LOC102724858,0.0,0.0,0.0,0.0
14646,LOC102724859,0.0,0.0,0.0,0.0
14647,LOC102724860,1.986,0.0,3.137,0.0
14648,LOC102724861,2.0,1.0,0.0,3.0
14649,LOC102724862,3.812,48.179,49.493,16.51
14650,LOC102724863,0.0,0.0,0.0,0.0
14651,LOC102724864,4.0,0.0,0.0,0.0
14652,LOC102724865,10.035,11.377000000000002,14.459,15.443999999999999
14653,LOC102724867,2.0,8.0,0.0,1.0
14654,LOC102724869,6.0,0.0,1.0,0.0
14655,LOC102724870,37.0,11.0,15.0,7.0
14656,LOC102724871,0.0,0.0,0.0,0.0
14657,LOC102724872,13.0,7.0,4.0,7.0
14658,LOC102724873,18.573,37.19,36.922,11.801000000000002
14659,LOC102724874,1.0,0.0,0.0,0.0
14660,LOC102724875,0.5,5.35,0.5,6.0
14661,LOC102724876,0.0,0.0,0.0,0.0
14662,LOC102724877,0.0,1.0,0.0,1.0
14663,LOC102724878,0.0,0.0,0.0,0.0
14664,LOC102724879,0.0,0.0,0.0,0.0
14665,LOC102724880,13.0,7.0,11.0,9.0
14666,LOC102724881,1.0,0.0,0.0,2.0
14667,LOC102724882,0.0,1.0,0.0,1.0
14668,LOC102724883,4.0,3.0,3.0,2.0
14669,LOC102724884,14.445,38.417,26.631999999999998,18.166000000000004
14670,LOC102724885,0.0,1.0,2.0,0.0
14671,LOC102724887,0.0,0.0,0.0,0.0
14672,LOC102724888,0.0,0.0,0.0,0.0
14673,LOC102724889,12.0,10.0,5.0,1.0
14674,LOC102724890,0.0,0.0,0.0,0.0
14675,LOC102724891,0.0,0.0,0.0,0.0
14676,LOC102724892,0.0,0.0,0.0,0.0
14677,LOC102724893,0.0,0.0,0.0,0.0
14678,LOC102724894,0.0,3.0,0.0,0.0
14679,LOC102724895,38.0,13.0,128.0,10.0
14680,LOC102724896,0.0,0.0,0.0,0.0
14681,LOC102724897,0.0,3.0,3.0,0.0
14682,LOC102724898,0.0,5.0,4.0,4.0
14683,LOC102724899,0.0,1.0,0.0,0.0
14684,LOC102724900,0.0,0.0,0.0,0.0
14685,LOC102724901,1.0,1.0,1.0,0.0
14686,LOC102724902,0.0,2.0,0.0,0.0
14687,LOC102724903,0.0,0.0,0.0,0.0
14688,LOC102724904,1.174,0.0,0.0,0.0
14689,LOC102724905,6.803,13.538,19.035,5.802
14690,LOC102724906,0.0,0.0,0.0,0.0
14691,LOC102724907,1.0,5.0,3.0,0.0
14692,LOC102724908,2.0,6.0,2.0,1.0
14693,LOC102724910,0.0,2.0,1.0,0.0
14694,LOC102724911,0.0,2.0,0.0,1.0
14695,LOC102724912,0.0,0.0,0.0,0.0
14696,LOC102724913,0.0,0.0,0.0,0.0
14697,LOC102724914,2.0,0.0,2.291,2.129
14698,LOC102724915,1.0,1.0,2.0,0.0
14699,LOC102724916,1.0,0.0,1.0,0.0
14700,LOC102724917,1.0,4.0,2.0,0.0
14701,LOC102724918,0.0,0.0,0.0,0.0
14702,LOC102724919,5.0,2.0,5.0,2.0
14703,LOC102724920,0.0,1.0,0.0,1.0
14704,LOC102724921,1.0,3.0,2.0,2.0
14705,LOC102724923,0.0,1.058,1.045,0.0
14706,LOC102724924,1.0,0.0,1.0,0.0
14707,LOC102724925,0.0,0.0,0.0,0.0
14708,LOC102724927,9.0,12.0,6.0,9.0
14709,LOC102724928,0.0,0.0,0.0,0.0
14710,LOC102724929,0.0,0.0,0.0,0.0
14711,LOC102724930,9.0,4.0,3.0,1.0
14712,LOC102724932,0.0,0.0,0.0,0.0
14713,LOC102724933,0.0,3.0,0.0,0.0
14714,LOC102724934,0.0,0.0,0.0,0.0
14715,LOC102724935,5.0,8.0,4.0,11.0
14716,LOC102724936,0.0,0.0,0.0,0.0
14717,LOC102724938,0.0,0.0,0.0,0.0
14718,LOC102724939,0.0,2.0,0.0,1.0
14719,LOC102724940,7.0,0.0,5.0,0.0
14720,LOC102724942,0.0,0.0,0.0,0.0
14721,LOC102724943,4.0,1.0,12.0,3.0
14722,LOC102724944,4.0,4.0,6.0,4.0
14723,LOC102724945,0.0,1.0,0.0,0.0
14724,LOC102724946,0.0,0.0,0.0,0.0
14725,LOC102724947,0.0,0.0,0.0,0.0
14726,LOC102724948,3.0,4.0,1.0,1.0
14727,LOC102724949,0.0,0.0,0.0,0.0
14728,LOC102724950,0.0,0.0,0.0,0.0
14729,LOC102724951,275.719,62.166,323.652,35.299
14730,LOC102724952,0.0,0.0,0.0,0.0
14731,LOC102724953,0.0,0.0,0.0,0.0
14732,LOC102724954,1.0,0.0,0.0,1.0
14733,LOC102724955,0.0,0.0,1.0,0.0
14734,LOC102724956,0.0,0.25,0.0,0.0
14735,LOC102724957,2.0,0.0,0.0,0.0
14736,LOC102724958,0.0,0.0,0.0,0.0
14737,LOC102724959,0.0,0.0,0.0,0.0
14738,LOC102724960,0.0,0.0,0.0,0.0
14739,LOC102724963,0.0,0.0,0.0,0.0
14740,LOC102724964,0.0,0.0,0.0,0.0
14741,LOC102724965,6.0,6.0,8.0,9.0
14742,LOC102724966,0.0,0.0,0.0,0.0
14743,LOC102724967,19.0,16.0,22.0,13.0
14744,LOC102724968,0.0,0.0,0.0,0.0
14745,LOC102724970,7.939,12.053999999999998,4.0,14.0
14746,LOC102724971,19.372,0.0,30.287,0.0
14747,LOC102724972,0.0,0.0,0.0,0.0
14748,LOC102724973,1.0,1.0,0.0,0.0
14749,LOC102724974,0.0,0.0,0.0,0.0
14750,LOC102724975,41.0,12.0,22.0,10.0
14751,LOC102724976,3.0,2.0,2.0,1.0
14752,LOC113230,163.0,10.0,48.0,56.0
14753,LOC115110,31.0,62.74200000000002,23.0,17.0
14754,LOC128322,0.0,0.0,0.0,4.0
14755,LOC143666,35.0,20.508000000000003,11.931999999999999,12.728000000000002
14756,LOC145474,6.0,3.0,3.0,4.0
14757,LOC145783,37.0,17.0,19.0,24.0
14758,LOC145845,0.0,1.0,0.0,1.0
14759,LOC146481,0.0,1.0,0.0,0.0
14760,LOC146880,89.78199999999998,60.815,57.744,12.312999999999999
14761,LOC147004,0.0,0.0,0.0,0.0
14762,LOC148413,241.0,82.0,63.0,34.0
14763,LOC148696,1.0,0.0,2.0,0.0
14764,LOC149134,19.0,11.0,17.0,4.0
14765,LOC149351,19.0,34.0,19.0,9.0
14766,LOC149684,6.0,0.0,1.0,3.0
14767,LOC149950,0.0,0.0,0.0,0.0
14768,LOC150051,0.0,5.0,0.0,4.0
14769,LOC150776,257.544,130.253,255.91799999999998,37.66300000000001
14770,LOC150935,0.0,0.0,0.0,0.0
14771,LOC151174,4.0,6.0,13.0,7.0
14772,LOC151760,2.0,3.0,0.0,1.0
14773,LOC152225,11.0,4.0,10.0,10.0
14774,LOC152586,2.0,0.0,0.0,0.0
14775,LOC153684,1.0,20.0,5.0,17.0
14776,LOC154761,49.373,110.21500000000003,14.858,62.81899999999999
14777,LOC154872,1.0,0.0,0.0,0.0
14778,LOC155060,39.0,17.0,25.0,11.0
14779,LOC158434,0.0,2.0,1.0,0.0
14780,LOC158960,26.0,27.0,16.0,8.0
14781,LOC166994,8.925,1.031,2.749,1.833
14782,LOC1720,0.0,0.0,0.0,1.0
14783,LOC200772,8.0,0.0,26.0,0.0
14784,LOC201651,78.0,3.0,5.0,9.0
14785,LOC202181,31.799,26.659000000000002,27.643,17.253
14786,LOC220729,109.916,25.660000000000004,66.041,26.114000000000004
14787,LOC254896,0.0,18.441000000000003,2.0,3.522
14788,LOC255187,0.0,0.0,0.0,0.0
14789,LOC256880,3.0,4.0,3.0,3.0
14790,LOC257358,1.0,1.0,3.0,1.0
14791,LOC257396,32.0,15.0,25.0,5.0
14792,LOC283028,0.0,0.0,2.0,0.0
14793,LOC283045,0.0,0.0,1.0,0.0
14794,LOC283070,63.498000000000005,36.252,147.24399999999997,17.250999999999998
14795,LOC283177,33.0,6.0,17.0,2.0
14796,LOC283214,0.0,0.0,0.0,1.0
14797,LOC283482,0.0,0.0,0.0,0.0
14798,LOC283585,0.0,0.0,1.0,0.0
14799,LOC283682,1.0,0.0,2.0,0.0
14800,LOC283683,2.0,16.21,3.082,13.086000000000002
14801,LOC283693,7.0,3.0,5.0,10.221
14802,LOC283731,0.0,0.0,3.0,2.0
14803,LOC283788,82.955,90.21600000000001,64.956,68.38199999999999
14804,LOC283854,0.0,0.0,0.0,0.0
14805,LOC283887,2.0,3.0,2.0,3.0
14806,LOC283922,21.601,39.492999999999995,19.623999999999995,10.942
14807,LOC284009,5.0,2.0,4.0,1.0
14808,LOC284023,16.0,62.0,12.0,17.0
14809,LOC284240,0.0,1.0,0.0,0.0
14810,LOC284344,0.0,3.8819999999999997,0.0,1.63
14811,LOC284379,0.0,1.0,1.0,0.0
14812,LOC284395,0.0,0.0,0.0,0.0
14813,LOC284412,10.0,20.0,13.933,14.341000000000001
14814,LOC284454,10.0,51.0,22.073000000000004,8.0
14815,LOC284561,0.0,23.0,1.0,33.0
14816,LOC284578,0.0,0.0,0.0,1.0
14817,LOC284581,6.0,11.0,46.0,3.0
14818,LOC284600,0.0,5.0,1.0,7.0
14819,LOC284648,0.0,2.0,5.0,4.0
14820,LOC284801,0.0,0.0,0.0,0.0
14821,LOC284825,0.0,0.0,1.0,0.0
14822,LOC284837,1.0,3.0,4.0,1.0
14823,LOC284865,6.0,3.0,7.0,3.0
14824,LOC284889,99.0,423.0,127.0,149.0
14825,LOC284898,0.0,0.0,0.0,0.0
14826,LOC284933,0.0,0.0,0.0,0.0
14827,LOC285000,0.0,1.0,0.0,1.0
14828,LOC285043,1.0,1.0,2.0,0.0
14829,LOC285074,113.278,96.48200000000003,177.24800000000002,123.89999999999998
14830,LOC285095,1.0,1.0,1.0,1.0
14831,LOC285389,2.0,1.0,2.0,1.0
14832,LOC285556,4.0,2.0,0.0,1.0
14833,LOC285593,0.0,3.0,0.0,0.0
14834,LOC285638,14.0,5.0,18.0,4.0
14835,LOC285692,0.0,0.0,0.0,0.0
14836,LOC285762,1.0,0.0,0.0,0.0
14837,LOC285768,0.0,1.0,1.0,0.0
14838,LOC285819,0.0,4.0,2.0,0.0
14839,LOC286083,0.0,0.0,0.0,0.0
14840,LOC286178,1.0,0.0,0.0,1.0
14841,LOC286186,3.0,0.0,3.0,1.0
14842,LOC286189,0.0,0.0,0.0,0.0
14843,LOC286190,7.0,11.0,5.0,13.001
14844,LOC286359,0.0,1.0,1.0,0.0
14845,LOC286367,4.108,11.0,5.159,0.0
14846,LOC286437,44.0,27.0,36.0,23.0
14847,LOC339166,1.0,0.0,2.0,1.0
14848,LOC339192,3.0,9.0,10.999,1.0
14849,LOC339240,71.913,3.0,36.543,0.0
14850,LOC339260,0.0,0.0,0.0,0.0
14851,LOC339298,1.0,0.0,0.0,0.0
14852,LOC339539,0.0,3.0,0.0,1.0
14853,LOC339593,0.0,0.0,0.0,0.0
14854,LOC339622,2.0,0.0,7.0,1.0
14855,LOC339803,80.0,75.0,45.0,41.0
14856,LOC339862,0.0,1.0,1.0,0.0
14857,LOC339874,5.0,3.0,4.0,2.0
14858,LOC339978,0.0,1.0,0.0,0.0
14859,LOC340073,0.0,0.0,0.0,0.0
14860,LOC340074,0.0,0.0,0.0,1.0
14861,LOC340090,0.0,1.0,0.0,0.0
14862,LOC340113,0.0,0.0,2.0,0.0
14863,LOC340508,1.009,1.0,0.0,2.0
14864,LOC341056,0.0,3.149,0.0,8.459
14865,LOC344887,1.0,27.0,15.0,7.0
14866,LOC344967,10.451,7.309,5.335,5.542999999999999
14867,LOC345051,10.0,2.0,6.0,0.0
14868,LOC374443,5.0,25.0,10.0,20.0
14869,LOC374890,1.0,1.0,0.0,0.0
14870,LOC375196,1.0,34.0,7.0,25.0
14871,LOC387720,0.0,0.0,0.0,0.0
14872,LOC388210,5.0,8.0,9.0,2.0
14873,LOC388242,1.031,9.412,3.121,5.208
14874,LOC388282,4.0,7.0,3.0,1.0
14875,LOC388406,0.0,0.0,2.0,0.0
14876,LOC388436,0.0,7.963000000000001,1.0,11.0
14877,LOC388456,0.0,0.0,0.0,0.0
14878,LOC388499,3.448,5.932,3.287,18.391
14879,LOC388553,0.0,0.0,0.0,3.0
14880,LOC388692,59.20099999999999,89.74199999999996,42.36300000000001,38.413
14881,LOC388780,8.0,14.0,3.0,4.0
14882,LOC388813,0.0,34.0,1.0,8.0
14883,LOC388820,2.0,0.0,0.0,0.0
14884,LOC388849,0.0,4.0,0.0,1.0
14885,LOC388906,4.0,4.0,5.0,9.0
14886,LOC389033,0.0,2.0,1.0,0.0
14887,LOC389199,0.0,3.0,0.0,4.0
14888,LOC389273,0.0,0.0,0.0,0.0
14889,LOC389332,2.0,6.0,2.0,7.0
14890,LOC389602,0.0,6.0,10.0,2.0
14891,LOC389607,7.0,5.0,4.0,3.0
14892,LOC389641,19.0,52.0,17.0,26.0
14893,LOC389705,1.056,2.324,0.0,10.072
14894,LOC389765,40.638000000000005,12.723000000000003,35.831,3.2880000000000003
14895,LOC389831,63.61,127.958,92.443,50.637
14896,LOC389834,36.545,31.079000000000008,188.48999999999998,34.57100000000001
14897,LOC389895,0.0,0.0,0.0,0.0
14898,LOC389906,43.172,67.447,65.888,23.483999999999995
14899,LOC390705,0.0,0.0,0.0,1.0
14900,LOC390877,0.0,0.0,0.0,0.0
14901,LOC390937,1.0,7.016,2.0,5.002
14902,LOC390956,1.907,13.924,0.0,5.303000000000001
14903,LOC391722,1.013,2.096,1.019,3.715
14904,LOC392196,0.0,0.0,0.0,0.0
14905,LOC392232,0.0,0.0,0.0,0.0
14906,LOC392288,0.0,0.0,0.0,3.615
14907,LOC392364,1.0,2.0,0.0,0.0
14908,LOC392452,0.0,0.0,0.0,2.0
14909,LOC399815,1.02,18.817,1.0,7.975
14910,LOC399900,11.0,5.0,8.0,5.0
14911,LOC400043,3.0,8.0,6.0,12.0
14912,LOC400499,1.0,4.0,5.0,0.0
14913,LOC400548,3.0,5.0,4.0,1.0
14914,LOC400553,6.0,0.0,8.0,0.0
14915,LOC400622,0.0,0.0,0.0,0.0
14916,LOC400655,1.0,0.0,0.0,1.0
14917,LOC400685,0.0,4.0,1.0,0.0
14918,LOC400743,0.0,2.0,0.0,0.0
14919,LOC400748,3.0,1.0,2.0,2.0
14920,LOC400768,0.0,3.0,2.0,5.0
14921,LOC400863,5.0,4.0,3.0,5.0
14922,LOC400891,1.0,1.0,1.0,0.0
14923,LOC400927,5.839,11.902000000000001,4.0,11.407
14924,LOC400940,0.0,0.0,0.0,0.0
14925,LOC401010,3.272,5.3759999999999994,5.975,3.211
14926,LOC401098,3.0,8.0,3.0,7.0
14927,LOC401127,7.331,4.143000000000001,11.498000000000001,4.201
14928,LOC401177,1.0,1.0,0.0,1.0
14929,LOC401242,1.0,1.0,1.0,7.0
14930,LOC401286,5.0,4.0,3.0,2.0
14931,LOC401296,0.0,0.0,0.0,0.0
14932,LOC401312,0.0,0.0,2.0,0.0
14933,LOC401320,93.0,15.0,40.0,17.0
14934,LOC401324,0.0,0.0,1.0,0.0
14935,LOC401357,0.0,0.0,1.0,0.0
14936,LOC401442,0.0,0.0,0.0,0.0
14937,LOC401463,0.0,3.0,0.0,1.0
14938,LOC401480,0.0,2.0,0.0,0.0
14939,LOC401497,0.0,0.0,0.0,0.0
14940,LOC401557,0.0,0.0,0.0,0.0
14941,LOC401589,1.0,0.0,0.0,0.0
14942,LOC402269,0.0,0.0,0.0,0.0
14943,LOC407835,6.18,8.444,3.708,26.55
14944,LOC439951,2.0,4.0,2.0,5.0
14945,LOC439994,56.845,39.72,50.792,28.926999999999992
14946,LOC440040,0.0,0.0,2.0,0.0
14947,LOC440157,15.0,67.139,4.0,32.314
14948,LOC440173,1.0,4.0,0.0,1.0
14949,LOC440243,1.0,0.0,2.0,1.0
14950,LOC440292,2.673,4.22,3.441,1.976
14951,LOC440300,15.0,32.006,19.831,17.0
14952,LOC440311,16.401,16.846,19.773,29.592000000000002
14953,LOC440313,0.0,0.0,0.0,0.0
14954,LOC440337,0.0,0.0,0.0,0.0
14955,LOC440354,32.207,47.42,54.579,117.719
14956,LOC440386,11.0,6.0,4.0,5.0
14957,LOC440390,1.0,1.0,1.0,0.0
14958,LOC440434,53.132,46.858000000000004,80.104,27.037000000000003
14959,LOC440461,1.0,5.0,2.0,2.0
14960,LOC440518,0.0,3.0,0.0,1.0
14961,LOC440570,2.0,7.0,1.0,5.369999999999999
14962,LOC440602,0.0,0.0,0.0,0.0
14963,LOC440700,1.0,2.0,0.0,0.0
14964,LOC440742,0.0,0.0,0.0,0.0
14965,LOC440895,39.297,41.726000000000006,58.349,22.189
14966,LOC440910,0.0,5.0,0.0,4.0
14967,LOC440934,0.0,20.0,0.0,6.0
14968,LOC441052,0.0,0.0,1.0,0.0
14969,LOC441081,40.827,19.567999999999998,67.06,17.998
14970,LOC441124,88.387,21.378,45.374,17.108
14971,LOC441155,34.148,39.101000000000006,26.662,21.375
14972,LOC441179,11.0,4.0,22.0,3.0
14973,LOC441204,3.0,2.0,3.0,1.0
14974,LOC441242,18.0,7.0,3.0,7.0
14975,LOC441454,1.013,7.295,2.035,1.2770000000000006
14976,LOC441455,3.021,9.222999999999999,1.001,7.039
14977,LOC441493,0.0,0.0,1.0,0.0
14978,LOC441528,23.871,37.736000000000004,13.18,37.854
14979,LOC441601,0.0,0.0,0.0,3.156
14980,LOC441666,4.0,31.959000000000003,8.0,48.753
14981,LOC441728,0.0,0.0,1.566,0.0
14982,LOC441956,4.0,2.0,3.0,0.0
14983,LOC442028,0.0,0.0,0.0,0.0
14984,LOC442132,0.0,0.0,2.0,0.0
14985,LOC493754,44.573,78.02199999999999,65.47199999999998,56.95099999999999
14986,LOC494127,1.009,1.012,0.0,10.755
14987,LOC494141,4.0,7.372,3.035,6.088000000000001
14988,LOC497256,0.0,0.0,0.0,0.0
14989,LOC541473,1.967,4.0,1.0,0.0
14990,LOC550113,0.0,0.0,0.0,0.0
14991,LOC550643,44.0,61.0,22.0,38.0
14992,LOC553103,24.0,20.0,15.0,5.0
14993,LOC554206,6.0,4.0,10.0,5.0
14994,LOC554223,2.0,55.64200000000001,21.0,63.274
14995,LOC595101,94.685,68.46600000000001,112.19399999999999,81.788
14996,LOC606724,0.0,3.0,3.218,0.0
14997,LOC613037,107.829,29.563000000000002,37.68000000000001,28.392
14998,LOC613038,0.0,14.753,5.16,2.742
14999,LOC641367,1.046,2.044,1.033,2.149
15000,LOC641515,0.0,1.0,0.0,0.0
15001,LOC641746,0.0,3.138,0.0,0.0
15002,LOC642131,13.823,0.0,0.0,0.0
15003,LOC642236,15.963000000000001,15.543000000000001,21.403000000000002,5.244999999999999
15004,LOC642249,2.111,4.107,3.0,1.0
15005,LOC642361,34.976,28.58700000000001,18.338,33.463
15006,LOC642366,1.0,1.0,0.0,0.0
15007,LOC642423,3.281,45.255,12.341,14.603
15008,LOC642441,88.592,57.029999999999994,65.359,14.037999999999997
15009,LOC642643,0.0,0.0,1.0,0.0
15010,LOC642648,6.0,3.0,2.0,1.0
15011,LOC642846,79.111,135.681,14.570000000000007,31.092000000000006
15012,LOC642852,25.0,98.0,43.0,77.0
15013,LOC642934,1.0,12.0,3.0,11.0
15014,LOC643072,27.0,21.0,17.0,12.0
15015,LOC643327,1.0,3.0,4.0,1.0
15016,LOC643355,11.0,2.0,11.0,4.0
15017,LOC643387,9.175,20.829,9.778,15.636999999999997
15018,LOC643406,2.0,3.295,3.425,1.915
15019,LOC643441,0.0,0.0,0.0,0.0
15020,LOC643486,0.0,0.0,0.0,0.0
15021,LOC643711,4.006,0.0,4.009,7.001000000000001
15022,LOC643733,6.0,3.0,3.0,8.888999999999998
15023,LOC643770,29.0,3.0,5.0,3.0
15024,LOC643797,0.0,0.0,0.0,0.0
15025,LOC643802,5.036,0.0,1.027,2.034
15026,LOC643923,0.0,0.0,0.0,0.0
15027,LOC644070,0.0,3.0,0.0,0.0
15028,LOC644083,4.0,0.0,2.0,0.0
15029,LOC644086,1.0,5.0,2.0,3.0
15030,LOC644090,3.0,9.0,16.0,13.0
15031,LOC644145,0.0,0.0,0.0,0.0
15032,LOC644172,1.13,0.0,1.089,12.529
15033,LOC644189,0.0,7.015,0.0,2.043
15034,LOC644249,5.0,1.0,3.169,0.0
15035,LOC644554,3.0,9.0,0.0,5.0
15036,LOC644656,8.0,14.0,8.0,5.0
15037,LOC644662,10.0,2.0,3.0,5.0
15038,LOC644669,0.0,0.0,0.0,2.0
15039,LOC644717,0.0,0.0,0.0,0.0
15040,LOC644794,134.0,47.0,66.0,29.0
15041,LOC644919,3.0,0.0,5.0,1.0
15042,LOC644936,2.114,3.17,1.055,92.01400000000001
15043,LOC644961,9.29,8.205000000000002,16.270000000000003,36.096
15044,LOC645177,0.0,0.0,0.0,0.0
15045,LOC645188,0.0,0.0,0.0,0.0
15046,LOC645202,0.0,0.0,0.0,0.0
15047,LOC645321,6.0,0.0,2.0,0.0
15048,LOC645485,0.0,0.0,0.0,0.0
15049,LOC645513,30.166,39.871,22.425,23.552
15050,LOC645638,1.0,36.0,0.0,12.0
15051,LOC645752,1.212,6.006,8.652000000000001,2.553
15052,LOC645769,0.0,0.0,1.0,0.0
15053,LOC645967,6.0,7.0,3.0,4.0
15054,LOC646021,17.0,22.546999999999997,51.976000000000006,46.58200000000001
15055,LOC646034,0.0,1.0,0.0,0.0
15056,LOC646127,3.459,1.091,4.418,4.382
15057,LOC646214,26.651,5.582,20.088,20.800000000000004
15058,LOC646278,0.0,45.167,6.001,58.361000000000004
15059,LOC646471,8.0,15.0,6.0,4.0
15060,LOC646513,2.0,3.0,3.0,0.0
15061,LOC646588,2.0,0.0,0.0,0.0
15062,LOC646626,3.0,2.0,5.0,7.0
15063,LOC646652,13.478,9.609,13.825999999999999,4.402
15064,LOC646670,2.016,0.0,2.032,0.0
15065,LOC646719,27.0,55.0,41.0,33.0
15066,LOC646730,0.0,0.0,0.0,2.0
15067,LOC646736,3.0,0.0,1.0,0.0
15068,LOC646743,0.0,0.0,0.0,0.0
15069,LOC646762,57.0,85.83500000000001,29.057000000000002,40.82400000000001
15070,LOC646813,1.0,0.0,2.0,7.0
15071,LOC646862,0.0,5.0,0.0,3.0
15072,LOC646903,2.0,17.0,2.0,3.0
15073,LOC646938,1.178,2.377,2.073,2.699
15074,LOC646976,33.0,13.0,19.0,4.0
15075,LOC647264,0.0,0.0,0.0,0.0
15076,LOC647859,12.141,20.508,3.878,18.164
15077,LOC648044,0.0,1.0,0.0,0.0
15078,LOC648691,2.0,2.0,0.0,0.0
15079,LOC648987,3.0,72.43,6.0,53.513999999999996
15080,LOC649330,0.0,0.0,0.0,0.0
15081,LOC649352,0.0,1.0,0.0,0.0
15082,LOC650157,1.007,2.016,1.009,1.001
15083,LOC650226,0.0,3.0,0.0,1.0
15084,LOC650293,1.0,0.0,0.0,1.0
15085,LOC650368,1.235,5.837,1.251,6.09
15086,LOC652276,32.993,33.187,58.00900000000001,32.112
15087,LOC653160,17.0,23.0,12.0,13.0
15088,LOC653486,0.0,0.0,0.0,0.0
15089,LOC653513,30.623,12.360999999999999,31.652,10.308
15090,LOC653653,0.0,0.0,2.681,34.476
15091,LOC653786,2.0,1.0,4.0,0.0
15092,LOC654342,12.739,75.816,6.096,28.929000000000002
15093,LOC723805,0.0,0.0,0.0,0.0
15094,LOC727710,2.0,1.0,1.0,0.0
15095,LOC727896,86.555,16.685000000000002,34.53,10.738999999999997
15096,LOC727944,0.0,0.0,0.0,0.0
15097,LOC727978,12.0,11.0,8.0,10.0
15098,LOC728024,7.622,9.035,5.17,1.471
15099,LOC728026,2.004,4.04,1.979,7.227
15100,LOC728114,0.0,0.0,0.0,0.0
15101,LOC728158,1.0,2.0,0.0,1.0
15102,LOC728290,86.0,19.0,74.0,15.0
15103,LOC728323,44.693,28.648999999999997,45.23500000000001,17.663000000000004
15104,LOC728392,4.0,6.0,9.0,22.0
15105,LOC728407,16.885,14.131999999999998,22.403,13.337000000000002
15106,LOC728554,162.143,171.76800000000003,94.859,325.07200000000006
15107,LOC728613,35.189,24.010000000000005,26.735999999999997,26.403
15108,LOC728637,1.0,0.0,2.0,0.0
15109,LOC728715,9.0,25.265,7.0,11.948
15110,LOC728728,0.0,1.935,1.734,2.526
15111,LOC728739,2.26,1.089,0.0,6.132
15112,LOC728743,34.0,13.0,44.0,17.0
15113,LOC728752,11.0,10.0,9.0,17.0
15114,LOC728755,0.0,0.0,0.0,0.0
15115,LOC728763,3.0,5.0,19.0,2.0
15116,LOC728769,23.0,26.0,9.0,20.0
15117,LOC728805,0.0,0.0,0.0,0.0
15118,LOC728819,0.0,10.0,0.0,4.0
15119,LOC728975,15.0,41.0,55.0,39.0
15120,LOC728989,23.431,2.417,6.491,2.463
15121,LOC729040,1.0,2.0,0.0,2.0
15122,LOC729041,8.0,3.0,3.0,1.0
15123,LOC729080,5.895,4.413,3.419,12.389999999999999
15124,LOC729083,5.0,116.0,44.0,22.0
15125,LOC729159,0.0,0.0,0.0,1.0
15126,LOC729162,18.828,139.45299999999997,73.232,65.161
15127,LOC729164,0.0,0.0,0.0,0.0
15128,LOC729173,0.0,1.0,1.0,1.0
15129,LOC729222,1.097,1.185,2.409,1.209
15130,LOC729224,2.0,1.0,2.0,3.0
15131,LOC729291,16.0,11.0,9.0,10.0
15132,LOC729307,0.0,0.0,0.0,0.0
15133,LOC729444,0.0,1.578,0.0,0.0
15134,LOC729451,1.0,0.0,0.0,0.0
15135,LOC729458,0.0,0.0,0.0,0.0
15136,LOC729468,0.0,3.0,0.0,0.0
15137,LOC729506,1.0,1.0,1.0,0.0
15138,LOC729603,30.939,18.247999999999998,32.789,17.238
15139,LOC729609,2.0,0.0,1.0,0.0
15140,LOC729652,9.0,8.0,11.0,3.0
15141,LOC729658,1.0,0.0,1.0,0.0
15142,LOC729683,2.0,25.0,11.0,23.0
15143,LOC729732,6.299,28.0,4.074,5.872
15144,LOC729737,127.71600000000001,131.10000000000002,369.083,31.124999999999996
15145,LOC729739,0.0,5.001,1.0,38.993
15146,LOC729770,0.0,2.0,0.0,1.0
15147,LOC729800,0.0,0.0,0.0,0.0
15148,LOC729815,0.0,2.0,0.0,0.0
15149,LOC729870,0.0,8.0,1.0,7.0
15150,LOC729887,13.0,14.0,16.0,18.0
15151,LOC729911,0.0,0.0,0.0,0.0
15152,LOC729930,2.0,0.0,0.0,1.0
15153,LOC729966,1.0,1.0,1.0,0.0
15154,LOC730101,404.0,75.0,93.0,55.0
15155,LOC730102,511.0,127.0,275.0,100.0
15156,LOC730159,0.0,0.0,0.0,0.0
